DATE;SOURCE;PORT;DESTINATION;FLAG;SEQ;ACK;WIN;OPTIONS;LENGTH
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;582743:584161;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;584161:585579;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;585579:586997;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;586997:588415;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;588415:589833;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;589833:591251;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;591251:592669;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;592669:594087;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;594087:595505;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;595505:596923;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;596923:598341;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;598341:599759;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;599759;2416;nop,nop,TS val 102922985 ecr 3186293487;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;599759:601177;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;601177:602595;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;602595;2402;nop,nop,TS val 102922985 ecr 3186293487;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;602595:604013;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;604013:605431;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;605431:606849;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;606849:608267;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;608267:609685;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;609685:611103;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;611103:612521;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;612521:613939;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;613939;2346;nop,nop,TS val 102922985 ecr 3186293487;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;613939:615357;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;615357:616775;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;616775:618193;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;618193:619611;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;619611:621029;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;621029:622447;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;622447:623865;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;623865:625283;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;625283:626701;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;626701:628119;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;628119:629537;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;629537:630955;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;630955:632373;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;632373:633791;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;633791:635209;10402;469;nop,nop,TS val 3186293487 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;635209;2241;nop,nop,TS val 102922985 ecr 3186293487;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;635209:636627;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;636627:638045;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;638045;2353;nop,nop,TS val 102922985 ecr 3186293488;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;638045:639463;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;639463:640881;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;640881:642299;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;642299:643717;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;643717:645135;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;645135:646553;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;646553:647971;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;647971:649389;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;649389:650807;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;650807:652225;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;652225:653643;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;653643:655061;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;655061:656479;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;656479:657897;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;657897:659315;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;659315:660733;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;660733:662151;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;662151:663569;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;663569:664987;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;664987:666405;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;666405:667823;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;667823:669241;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;669241:670659;10402;469;nop,nop,TS val 3186293488 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;670659;2192;nop,nop,TS val 102922985 ecr 3186293488;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;670659:672077;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;672077:673495;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;673495;2304;nop,nop,TS val 102922985 ecr 3186293489;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;673495:674913;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;674913:676331;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;676331:677749;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;677749:679167;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;679167:680585;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;680585:682003;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;682003:683421;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;683421:684839;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;684839:686257;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;686257:687675;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;687675:689093;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;689093:690511;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;690511:691929;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;691929:693347;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;693347;2206;nop,nop,TS val 102922985 ecr 3186293489;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;693347:694765;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;694765:696183;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;696183:697601;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;697601:699019;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;699019:700437;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;700437:701855;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;701855:703273;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;703273:704691;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;704691:706109;10402;469;nop,nop,TS val 3186293489 ecr 102922981;1418
11:42:28;BP-Linux8.34862;34862;par10s38-in-f3.1e100.net.https:;.;;706109;2142;nop,nop,TS val 102922985 ecr 3186293489;0
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;706109:707527;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;707527:708945;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;708945:710363;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;710363:711781;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;711781:713199;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;713199:714617;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;714617:716035;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;716035:717453;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;717453:718871;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;718871:720289;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;720289:721707;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;721707:723125;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;723125:724543;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;724543:725961;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;725961:727379;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;727379:728797;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;728797:730215;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;730215:731633;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;731633:733051;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;733051:734469;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;734469:735887;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;735887:737305;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;737305:738723;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;738723:740141;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;740141:741559;10402;469;nop,nop,TS val 3186293490 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;741559:742977;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;742977:744395;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;744395:745813;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;745813:747231;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;747231:748649;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;748649:750067;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;750067:751485;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;751485:752903;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;752903:754321;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;754321:755739;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;755739:757157;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;757157:758575;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;758575:759993;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;759993:761411;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;761411:762829;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;762829:764247;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;764247:765665;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;765665:767083;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;767083:768501;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;768501:769919;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;769919:771337;10402;469;nop,nop,TS val 3186293491 ecr 102922981;1418
11:42:28;BP-Linux8.39851;39851;ns1.lan.rt.domain:;;;;;;
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;771337:772755;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;772755:774173;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;774173:775591;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;775591:777009;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;777009:778427;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;778427:779845;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;779845:781263;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;781263:782681;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;782681:784099;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;784099:785517;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;785517:786935;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;786935:788353;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;788353:789771;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;789771:791189;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;791189:792607;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;792607:794025;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;794025:795443;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;795443:796861;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;796861:798279;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;798279:799697;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;799697:801115;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;801115:802533;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;802533:803951;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;803951:805369;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;P.;805369:806787;10402;469;nop,nop,TS val 3186293492 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;806787:808205;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;808205:809623;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;809623:811041;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;811041:812459;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;812459:813877;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;813877:815295;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;815295:816713;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;816713:818131;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;818131:819549;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;819549:820967;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;820967:822385;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;822385:823803;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;823803:825221;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
11:42:28;par10s38-in-f3.1e100.net.https;https;BP-Linux8.34862:;.;825221:826639;10402;469;nop,nop,TS val 3186293493 ecr 102922981;1418
